id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0270658,2,1/30/2016 13:15,1/30/2016 13:30,2,-74.00557709,40.7065506,-73.98300934,40.74795914,N,900
id0835670,2,5/23/2016 20:15,5/23/2016 20:23,3,-73.96702576,40.75696182,-73.96110535,40.7725563,N,478
id2759061,2,5/25/2016 15:05,5/25/2016 15:10,1,-73.9615097,40.81149292,-73.96721649,40.79933167,N,295
id0896335,1,1/25/2016 11:07,1/25/2016 12:04,1,-73.77679443,40.64547348,-73.95818329,40.67356491,N,3468
id3334552,1,1/7/2016 7:25,1/7/2016 8:03,2,-73.9809494,40.76428604,-73.86184692,40.76848602,N,2251
id3518358,2,1/2/2016 11:20,1/2/2016 11:25,6,-73.99324036,40.74401093,-74.00092316,40.72917175,N,277
id1416710,2,6/6/2016 9:40,6/6/2016 9:56,1,-73.97827911,40.78810883,-73.96367645,40.76459885,N,953
id1871392,2,3/26/2016 18:04,3/26/2016 18:25,1,-74.01396179,40.71382141,-73.9910202,40.76067734,N,1231
id1016290,1,6/22/2016 14:21,6/22/2016 14:26,1,-73.95401001,40.78752136,-73.96979523,40.78943253,N,289
id2909490,1,2/22/2016 5:36,2/22/2016 5:38,1,-73.96930695,40.7584343,-73.97480774,40.75569534,N,112
id3644476,2,3/6/2016 16:40,3/6/2016 16:45,1,-73.97109985,40.76719284,-73.95929718,40.78205109,N,310
id2155100,2,4/5/2016 20:52,4/5/2016 21:08,1,-73.97097015,40.75696182,-74.00569153,40.71459961,N,966
id2385726,1,3/23/2016 19:59,3/23/2016 20:48,1,-73.98803711,40.75622559,-73.93172455,40.69494629,N,2904
id3576216,2,1/19/2016 9:33,1/19/2016 9:37,2,-73.99635315,40.72542191,-74.00702667,40.72660828,N,257
id2293651,2,2/5/2016 20:58,2/5/2016 21:17,1,-73.9546814,40.76956177,-73.98847198,40.71659088,N,1146
id1426469,1,5/17/2016 18:07,5/17/2016 18:34,1,-73.96728516,40.76334381,-73.99142456,40.74983597,N,1589
id1378185,2,6/21/2016 22:32,6/21/2016 22:46,1,-73.98465729,40.75639343,-73.98177338,40.78469086,N,877
id1930686,1,6/13/2016 22:11,6/13/2016 22:18,2,-73.96766663,40.76327133,-73.97485352,40.75256348,N,466
id2084773,1,6/6/2016 14:46,6/6/2016 15:06,1,-73.98728943,40.7759819,-73.95586395,40.78485489,N,1206
id1095654,2,6/14/2016 1:29,6/14/2016 1:34,3,-73.96234894,40.77027893,-73.95661926,40.78250122,N,314
id0306216,2,2/8/2016 16:49,2/8/2016 17:44,2,-73.97573853,40.75838089,-73.78327179,40.64382935,N,3335
id3220036,2,5/17/2016 17:54,5/17/2016 18:04,1,-73.9961319,40.7481308,-74.00247192,40.75522232,N,618
id0352199,2,6/27/2016 23:12,6/27/2016 23:26,1,-73.98983002,40.75214005,-73.99909973,40.76086044,N,803
id3153115,2,4/5/2016 8:51,4/5/2016 8:56,2,-73.96439362,40.77032089,-73.95825195,40.78324127,N,335
id2637226,1,6/2/2016 0:28,6/2/2016 0:35,3,-73.98233032,40.76459122,-74.00308228,40.74968719,N,419
id0274861,1,1/18/2016 19:11,1/18/2016 19:19,2,-73.95926666,40.76758194,-73.97683716,40.74350357,N,483
id0348897,1,5/14/2016 14:49,5/14/2016 15:10,1,-73.97820282,40.74979782,-73.97362518,40.78926849,N,1216
id1570805,2,5/11/2016 1:20,5/11/2016 1:24,1,-73.95465851,40.76435471,-73.96255493,40.76725769,N,289
id1330086,1,3/20/2016 3:37,3/20/2016 3:58,1,-74.00559998,40.7376709,-73.94146729,40.71695328,N,1294
id0957368,2,4/13/2016 23:48,4/13/2016 23:54,2,-73.98487854,40.7591095,-73.98061371,40.76488876,N,383
id0336115,1,2/13/2016 20:51,2/13/2016 20:53,1,-73.98209381,40.7780571,-73.9793396,40.78355408,N,135
id3197499,1,2/20/2016 17:20,2/20/2016 17:33,1,-73.99669647,40.74271774,-74.00182343,40.72445679,N,769
id3799087,1,6/4/2016 0:20,6/4/2016 0:42,2,-73.97945404,40.76121902,-73.98295593,40.72818375,N,1313
id0851323,2,5/20/2016 12:12,5/20/2016 12:20,5,-73.9719696,40.76084518,-73.96727753,40.76638031,N,461
id2121853,1,6/25/2016 16:17,6/25/2016 16:19,1,-74.0141983,40.7136879,-74.01182556,40.72211075,N,136
id3326503,2,2/7/2016 3:52,2/7/2016 3:58,1,-73.98512268,40.74182129,-73.98903656,40.72689819,N,337
id0532324,2,2/1/2016 22:16,2/1/2016 22:21,2,-73.97555542,40.74533844,-73.98072815,40.72993851,N,315
id0061021,2,3/10/2016 3:49,3/10/2016 4:05,6,-73.98078156,40.72993851,-73.95684814,40.68558121,N,964
id0290365,2,4/19/2016 11:50,4/19/2016 12:11,5,-73.98947144,40.74164581,-73.97019958,40.76266861,N,1236
id3206202,1,3/24/2016 21:44,3/24/2016 22:03,1,-73.9814682,40.77871323,-73.9932251,40.75757217,N,1160
id3146691,1,1/27/2016 1:13,1/27/2016 1:25,1,-73.98777771,40.73806381,-74.00777435,40.73622513,N,712
id0355270,1,4/10/2016 11:47,4/10/2016 11:53,1,-73.99472046,40.75559616,-73.99461365,40.74120331,N,365
id3552680,2,3/22/2016 20:48,3/22/2016 20:54,1,-73.97731018,40.73875046,-73.98136902,40.71353149,N,386
id0871912,2,5/19/2016 22:14,5/19/2016 22:27,5,-74.00595856,40.73989105,-73.99275208,40.76335907,N,775
id0846849,2,5/12/2016 12:15,5/12/2016 12:27,1,-73.98950958,40.77643204,-73.98440552,40.76655197,N,761
id0130048,1,3/8/2016 22:42,3/8/2016 23:03,1,-74.00762939,40.74020767,-73.90750885,40.72661209,N,1267
id2506712,1,5/23/2016 19:46,5/23/2016 19:54,2,-73.97868347,40.75834656,-73.98210907,40.77257538,N,516
id0926826,1,3/18/2016 18:11,3/18/2016 18:18,3,-73.94072723,40.79281998,-73.94563293,40.78281403,N,385
id0647519,1,5/14/2016 11:36,5/14/2016 11:51,2,-73.99556732,40.75062943,-74.07290649,40.814991,N,900
id1481156,2,1/12/2016 23:40,1/12/2016 23:44,1,-73.95832062,40.76457214,-73.95199585,40.78167725,N,249
id3491621,2,3/30/2016 11:10,3/30/2016 11:13,2,-73.98213959,40.77854156,-73.98695374,40.7743187,N,183
id3176958,1,5/8/2016 2:43,5/8/2016 2:52,1,-73.99372864,40.72096252,-73.98744965,40.74140549,N,575
id2208826,2,4/3/2016 10:57,4/3/2016 11:01,2,-73.98587799,40.7678299,-73.9796524,40.75952148,N,225
id3748817,2,4/10/2016 3:48,4/10/2016 3:54,1,-73.98465729,40.72821045,-73.9769516,40.74530029,N,387
id3126063,2,3/22/2016 14:10,3/22/2016 15:01,1,-73.98230743,40.72317123,-73.80751038,40.65502167,N,3035
id0059180,2,2/10/2016 13:46,2/10/2016 13:57,1,-73.97476196,40.76541901,-73.97264862,40.75711823,N,711
id3188224,2,4/23/2016 21:45,4/23/2016 22:24,5,-73.78285217,40.64677048,-73.97692108,40.7641983,N,2369
id0953001,1,5/28/2016 6:15,5/28/2016 6:15,1,-73.98403931,40.74663925,-73.98406982,40.74662781,N,40
id2430981,1,2/11/2016 13:55,2/11/2016 14:05,3,-73.98670197,40.75159073,-73.98268127,40.76584244,N,567
id0775739,1,3/24/2016 16:05,3/24/2016 16:18,1,-73.98099518,40.73352814,-73.96524811,40.75474167,Y,756
id1014874,1,1/13/2016 8:57,1/13/2016 9:00,1,-73.95752716,40.78273392,-73.954422,40.78706741,N,147
id0606210,1,5/16/2016 13:02,5/16/2016 13:09,1,-73.95822144,40.78458405,-73.9776001,40.77913284,N,476
id1843164,2,2/23/2016 14:03,2/23/2016 14:13,5,-73.98985291,40.7471199,-74.00366974,40.75659943,N,636
id0669446,2,4/8/2016 22:38,4/8/2016 22:48,1,-73.99069977,40.75090027,-73.98180389,40.7628746,N,571
id2990491,1,1/16/2016 13:52,1/16/2016 13:56,1,-73.9549408,40.78881073,-73.97196198,40.79485321,N,252
id1688114,2,4/30/2016 9:21,4/30/2016 9:27,2,-73.97756195,40.72996902,-74.00449371,40.74060059,N,362
id3226004,1,5/22/2016 12:46,5/22/2016 12:56,1,-73.96201324,40.77896118,-73.97419739,40.7626152,N,579
id0649865,2,2/12/2016 22:30,2/12/2016 22:37,1,-73.97325134,40.76396942,-73.97842407,40.76407242,N,400
id1185670,2,4/22/2016 19:34,4/22/2016 19:46,3,-73.99054718,40.73955154,-73.98158264,40.75844955,N,707
id0663771,2,2/19/2016 22:19,2/19/2016 22:37,3,-73.96698761,40.79362106,-73.98873901,40.7453804,N,1067
id1170003,2,1/7/2016 15:35,1/7/2016 15:42,1,-73.9693985,40.75370026,-73.98226929,40.74872589,N,442
id3307901,1,6/3/2016 14:58,6/3/2016 15:06,2,-74.00114441,40.73140335,-73.98586273,40.73451614,N,500
id0457772,2,5/20/2016 19:31,5/20/2016 19:40,1,-73.97042084,40.76504898,-73.98140717,40.78010178,N,547
id3649866,1,3/23/2016 9:06,3/23/2016 9:09,1,-73.99950409,40.74391174,-73.98956299,40.74063492,N,220
id2991963,1,1/17/2016 0:47,1/17/2016 0:55,1,-74.00167084,40.73243713,-73.99136353,40.75018311,N,449
id2640104,2,3/22/2016 21:09,3/22/2016 21:16,1,-73.95445251,40.77906036,-73.97608185,40.77645111,N,431
id1581755,2,5/11/2016 0:18,5/11/2016 0:38,6,-73.99205017,40.75004959,-73.98309326,40.69625854,N,1177
id2612036,1,4/3/2016 0:11,4/3/2016 0:29,1,-74.00875092,40.74091721,-73.97368622,40.75211716,N,1096
id0011327,2,1/11/2016 22:00,1/11/2016 22:25,1,-73.79032135,40.64382935,-73.92442322,40.66941833,N,1538
id3996225,1,5/8/2016 8:52,5/8/2016 9:10,2,-73.87307739,40.77420425,-73.95831299,40.7605896,N,1074
id3669208,2,4/9/2016 22:33,4/9/2016 22:56,1,-73.99265289,40.72378922,-74.00424957,40.74245834,N,1381
id0844850,2,2/13/2016 15:17,2/13/2016 15:27,1,-73.9847641,40.76930618,-73.9780426,40.75358963,N,574
id1412157,2,3/14/2016 10:52,3/14/2016 11:24,1,-73.86275482,40.76883316,-73.98840332,40.73461533,N,1954
id1047300,2,1/9/2016 18:11,1/9/2016 18:30,6,-73.98342133,40.7701683,-73.9824295,40.73683929,N,1114
id1895783,2,5/1/2016 14:10,5/1/2016 14:21,1,-73.94184875,40.79872131,-73.95992279,40.76284027,N,683
id0346643,2,3/30/2016 17:28,3/30/2016 17:35,1,-73.95295715,40.78303146,-73.96231079,40.79817963,N,446
id1782289,2,1/13/2016 21:34,1/13/2016 21:41,1,-73.98235321,40.75137711,-73.98073578,40.73958588,N,412
id0031910,1,6/29/2016 18:34,6/29/2016 18:44,1,-74.01243591,40.72037125,-74.00339508,40.72935486,N,588
id1516400,2,3/26/2016 5:54,3/26/2016 6:33,2,-73.78214264,40.64468002,-73.99324036,40.68846893,N,2361
id1027528,2,2/11/2016 13:47,2/11/2016 13:58,1,-73.96620178,40.75831985,-73.97870636,40.73701859,N,680
id2703151,2,4/16/2016 14:51,4/16/2016 14:59,1,-73.99156952,40.75003815,-73.9794693,40.76110077,N,493
id3942712,1,6/23/2016 10:05,6/23/2016 10:16,1,-73.99826813,40.73378372,-73.99501801,40.75003052,N,660
id1982079,2,1/13/2016 22:41,1/13/2016 23:01,6,-73.96681976,40.77001953,-74.00256348,40.73815918,N,1219
id0802436,2,3/24/2016 16:23,3/24/2016 16:24,1,-73.98085785,40.73701859,-73.97882843,40.73664093,N,61
id3197488,2,6/4/2016 18:32,6/4/2016 18:41,1,-73.97383118,40.76395035,-73.97703552,40.75930023,N,511
id0102886,1,4/19/2016 23:43,4/19/2016 23:52,1,-73.9728241,40.75840378,-73.98623657,40.72794724,N,559
id3444837,2,4/15/2016 18:31,4/15/2016 18:52,2,-73.9910202,40.76424026,-73.97949219,40.76139069,N,1212
id1743228,2,1/20/2016 9:28,1/20/2016 9:32,4,-73.97953796,40.7766037,-73.97966003,40.78137207,N,252
id1403611,1,5/24/2016 12:21,5/24/2016 12:38,2,-73.98428345,40.74922943,-73.99842072,40.72266388,N,1040
id1908361,2,1/21/2016 23:28,1/21/2016 23:38,6,-73.93995667,40.85142899,-73.95426178,40.82149124,N,571
id0463572,2,5/11/2016 16:55,5/11/2016 17:02,2,-73.94625854,40.77268982,-73.95668793,40.78364944,N,374
id2295021,2,4/10/2016 17:39,4/10/2016 18:48,6,-73.90351105,40.63916016,-73.90310669,40.63920975,N,4107
id2810751,1,1/12/2016 11:59,1/12/2016 12:10,1,-73.96617126,40.76636124,-73.95449066,40.7661438,N,687
id0845090,1,3/10/2016 20:41,3/10/2016 20:50,2,-73.9899292,40.73466873,-73.98479462,40.74349976,N,536
id2083747,2,3/26/2016 19:47,3/26/2016 19:50,3,-73.97052002,40.7518692,-73.98036194,40.74268723,N,189
id3164619,1,4/21/2016 7:22,4/21/2016 7:26,1,-73.98007965,40.78556824,-73.98627472,40.7769928,N,227
id1904103,2,6/5/2016 4:58,6/5/2016 5:23,1,-73.77744293,40.64664078,-73.93577576,40.8484726,N,1515
id1710392,2,5/22/2016 2:14,5/22/2016 2:33,2,-74.00502777,40.71920013,-73.92974091,40.70294189,N,1155
id1889133,1,4/16/2016 5:53,4/16/2016 6:03,1,-73.98587036,40.73520279,-73.94702911,40.79101181,N,601
id0965867,1,5/13/2016 6:32,5/13/2016 6:41,1,-73.96988678,40.75320816,-73.98961639,40.76446152,N,548
id2054300,1,3/25/2016 15:40,3/25/2016 16:33,1,-73.79018402,40.64678192,-73.96272278,40.75872803,N,3148
id0349374,1,3/28/2016 17:29,3/28/2016 17:34,1,-73.98843384,40.7371788,-73.98106384,40.73883057,N,288
id3187576,2,1/6/2016 7:29,1/6/2016 7:49,1,-73.96682739,40.80426025,-73.97238922,40.7599411,N,1219
id3821644,2,2/23/2016 20:40,2/23/2016 20:49,1,-73.98028564,40.76540375,-73.97760773,40.78276825,N,520
id3227284,1,6/29/2016 14:59,6/29/2016 15:12,4,-73.99127197,40.74967575,-73.97595215,40.77623367,N,784
id2582091,1,5/24/2016 7:43,5/24/2016 8:12,1,-73.94927979,40.77304077,-73.98802948,40.76901245,N,1747
id2618907,1,5/31/2016 18:51,5/31/2016 19:10,1,-73.97725677,40.78974533,-74.00250244,40.7189064,N,1178
id2944655,2,2/7/2016 17:56,2/7/2016 18:10,1,-74.00144958,40.73363876,-74.01275635,40.71621704,N,881
id3286220,1,3/21/2016 16:36,3/21/2016 17:42,1,-73.94882202,40.77319717,-73.78299713,40.64390564,N,3949
id1221898,1,5/5/2016 18:42,5/5/2016 18:45,1,-73.96916962,40.76118469,-73.96884155,40.75482559,N,172
id1302836,2,3/19/2016 2:00,3/19/2016 2:19,5,-73.9569397,40.77072144,-73.86432648,40.7560997,N,1183
id2959226,1,2/3/2016 19:39,2/3/2016 19:51,1,-73.98992157,40.73360062,-73.97655487,40.74822617,N,691
id3916261,1,3/24/2016 15:09,3/24/2016 15:22,1,-73.97464752,40.75628662,-73.98903656,40.73498535,N,806
id3680449,1,4/4/2016 13:45,4/4/2016 13:55,1,-73.986763,40.74270248,-73.97605896,40.75124741,N,640
id2052028,1,2/29/2016 11:49,2/29/2016 12:02,1,-73.9910965,40.77082825,-73.98849487,40.7544632,N,831
id3507184,2,3/14/2016 15:32,3/14/2016 15:45,2,-73.95941162,40.77996063,-73.98069,40.78276825,N,795
id0015889,1,4/17/2016 23:44,4/17/2016 23:53,1,-73.97022247,40.75764847,-73.99330902,40.74720383,N,510
id1554405,2,5/9/2016 0:22,5/9/2016 0:26,2,-74.00449371,40.74187851,-73.99363708,40.74692154,N,250
id1559962,2,1/21/2016 10:23,1/21/2016 10:30,5,-73.99397278,40.74625015,-73.98651886,40.74287033,N,448
id0455846,2,2/25/2016 22:35,2/25/2016 22:53,6,-73.98674011,40.72977829,-73.99468231,40.75191116,N,1054
id1240503,2,5/7/2016 11:46,5/7/2016 11:50,5,-73.97996521,40.78409958,-73.98220825,40.7787323,N,208
id0771988,2,2/21/2016 4:36,2/21/2016 4:39,1,-73.95050049,40.66950226,-73.94657898,40.6732254,N,174
id0312426,2,4/22/2016 11:45,4/22/2016 12:01,1,-73.97789764,40.77339172,-73.96333313,40.76192093,N,929
id3820242,2,1/13/2016 6:34,1/13/2016 6:37,1,-73.97627258,40.74822998,-73.97564697,40.75551987,N,148
id1033867,1,2/23/2016 11:11,2/23/2016 11:23,1,-73.97389221,40.75068283,-73.98825836,40.75135422,N,664
id2854832,2,4/23/2016 13:28,4/23/2016 13:34,3,-73.98280334,40.7669754,-73.97458649,40.77823639,N,357
id3189856,1,4/13/2016 13:52,4/13/2016 14:14,1,-73.96287537,40.77013779,-73.98506165,40.73215103,N,1278
id2455681,1,4/16/2016 0:26,4/16/2016 1:10,3,-73.97218323,40.76459885,-73.97537231,40.68656921,N,2642
id2365625,2,4/6/2016 10:38,4/6/2016 10:49,1,-73.98628235,40.74672699,-74.00461578,40.74152756,N,682
id0656022,1,5/1/2016 11:14,5/1/2016 11:22,2,-73.96609497,40.77098083,-73.97341919,40.75046539,N,507
id3161034,1,3/10/2016 21:13,3/10/2016 21:37,1,-74.00709534,40.7400322,-73.98673248,40.70231247,N,1419
id3347941,1,1/16/2016 14:15,1/16/2016 15:03,2,-73.95635223,40.7815094,-73.95622253,40.78160477,N,2896
id3370806,2,2/17/2016 9:39,2/17/2016 10:03,1,-73.98635864,40.73030853,-73.97327423,40.74981689,N,1407
id2284215,2,6/23/2016 12:26,6/23/2016 12:31,1,-73.98195648,40.76911163,-73.9884491,40.77453995,N,292
id2214277,2,3/17/2016 22:25,3/17/2016 22:54,1,-73.978302,40.75656128,-73.99601746,40.76220322,N,1720
id3872048,1,1/25/2016 19:04,1/25/2016 19:13,1,-73.97307587,40.75453949,-73.98117065,40.75429535,N,526
id3200872,1,5/25/2016 10:37,5/25/2016 10:45,1,-73.99181366,40.7493782,-73.9826355,40.75649261,N,507
id3582105,2,5/5/2016 10:44,5/5/2016 10:56,1,-73.98751831,40.72864151,-74.00930023,40.70193863,N,691
id0433641,1,6/24/2016 22:10,6/24/2016 22:23,1,-73.98683167,40.74792862,-73.96218872,40.76747513,N,767
id3663449,1,3/7/2016 21:06,3/7/2016 21:25,2,-73.98230743,40.76854324,-73.97747803,40.73393631,N,1101
id0130326,2,5/27/2016 11:30,5/27/2016 11:41,1,-73.95595551,40.7819252,-73.93947601,40.80518723,N,661
id2370814,1,4/5/2016 5:06,4/5/2016 5:19,1,-73.97755432,40.74621964,-73.94120789,40.80501938,N,762
id2769875,1,6/30/2016 1:51,6/30/2016 2:03,1,-73.9944458,40.75078583,-74.01210785,40.70671844,N,698
id3905825,2,2/13/2016 5:22,2/13/2016 5:30,6,-73.95552063,40.68117142,-73.92873383,40.6795311,N,497
id0079986,2,6/26/2016 19:27,6/26/2016 19:36,1,-73.96134949,40.76919174,-73.96865845,40.79758835,N,589
id1143122,1,4/28/2016 21:02,4/28/2016 21:24,1,-74.00250244,40.73396683,-73.9651413,40.75993347,N,1323
id0650475,2,6/17/2016 5:56,6/17/2016 6:12,1,-73.97293854,40.79576874,-74.01169586,40.71389008,N,980
id3338793,2,1/9/2016 15:00,1/9/2016 15:08,5,-73.97615051,40.78909683,-73.98996735,40.77607727,N,452
id2898427,1,2/3/2016 5:44,2/3/2016 5:58,1,-73.94045258,40.79332733,-73.97869873,40.74093246,N,817
id3010650,2,4/26/2016 15:22,4/26/2016 15:33,1,-73.9732666,40.76390839,-73.98639679,40.74567032,N,684
id2520113,2,6/2/2016 21:16,6/2/2016 21:34,1,-73.98709869,40.74271011,-73.98023987,40.76560974,N,1081
id2647877,2,6/25/2016 23:57,6/26/2016 0:08,2,-73.99954987,40.73852158,-73.99233246,40.75836182,N,625
id3006690,2,1/15/2016 18:10,1/15/2016 18:40,1,-73.94229889,40.71195984,-73.9825058,40.72304153,N,1809
id2839015,2,2/7/2016 18:09,2/7/2016 18:21,2,-73.97406769,40.75786972,-73.99972534,40.73470688,N,774
id2255384,2,4/10/2016 19:02,4/10/2016 19:11,1,-73.97611237,40.74002838,-73.98329926,40.75056076,N,561
id1892369,1,5/17/2016 12:40,5/17/2016 12:56,1,-73.99707031,40.73762131,-73.99311829,40.72421646,N,980
id3933659,1,4/2/2016 10:23,4/2/2016 10:40,1,-73.98872375,40.72150421,-73.97638702,40.7610817,N,979
id3349387,2,5/19/2016 7:57,5/19/2016 8:02,1,-73.99085999,40.75618744,-73.98459625,40.76312256,N,283
id0208123,1,1/12/2016 17:06,1/12/2016 17:14,2,-73.98986053,40.77215195,-73.9749527,40.79285812,N,476
id2911097,2,6/19/2016 2:56,6/19/2016 3:17,5,-73.94332886,40.78945923,-73.89604187,40.74472046,N,1273
id3176373,2,5/22/2016 23:22,5/22/2016 23:50,1,-73.78945923,40.64699936,-73.98188019,40.6705513,N,1711
id3072336,1,3/8/2016 17:48,3/8/2016 17:58,1,-73.97822571,40.76293182,-73.97682953,40.78245544,N,620
id3983319,1,6/5/2016 13:48,6/5/2016 14:22,1,-73.97422791,40.75666428,-73.78986359,40.64311981,N,2048
id1529528,1,2/23/2016 9:36,2/23/2016 9:54,1,-73.96046448,40.77274323,-73.98008728,40.76099396,N,1100
id1416976,2,6/3/2016 7:28,6/3/2016 7:43,1,-73.95166779,40.76980591,-73.98144531,40.75691986,N,907
id3465832,1,6/30/2016 9:58,6/30/2016 10:03,2,-73.95352173,40.77859497,-73.94868469,40.77824783,N,258
id0913911,2,4/7/2016 21:12,4/7/2016 21:45,1,-73.96983337,40.76272202,-73.99452972,40.69023132,N,1990
id1503971,1,6/27/2016 12:50,6/27/2016 13:02,3,-73.96099854,40.76915741,-73.98203278,40.77636719,N,670
id1089531,2,4/16/2016 16:12,4/16/2016 16:20,5,-73.99529266,40.75992966,-73.97982025,40.77775955,N,476
id0823099,2,2/18/2016 10:13,2/18/2016 10:17,2,-73.97263336,40.78669739,-73.98084259,40.77452087,N,256
id0161373,2,1/29/2016 16:17,1/29/2016 16:27,1,-74.0043869,40.72856522,-73.99536896,40.73081207,N,601
id0035658,1,1/25/2016 8:36,1/25/2016 8:41,1,-73.98168182,40.770504,-73.98194885,40.77710342,N,266
id1517235,2,6/10/2016 17:01,6/10/2016 17:26,2,-73.9812088,40.75923157,-73.96611786,40.8015213,N,1508
id3214849,1,3/17/2016 17:24,3/17/2016 17:30,1,-73.96376801,40.77122116,-73.95849609,40.77854919,N,391
id2147494,2,4/2/2016 22:45,4/2/2016 22:56,2,-73.9702301,40.7498703,-73.95214081,40.78136063,N,644
id1875770,1,6/30/2016 8:40,6/30/2016 9:09,1,-73.95521545,40.78610611,-73.98173523,40.7521286,N,1706
id0002413,1,4/9/2016 19:33,4/9/2016 19:48,1,-74.00442505,40.72854614,-73.99062347,40.74597168,N,864
id0230634,1,2/2/2016 0:08,2/2/2016 0:15,1,-73.9695282,40.67536545,-73.97740936,40.69657516,N,403
id0022211,2,2/16/2016 11:45,2/16/2016 11:55,1,-73.98209381,40.74311829,-73.98767853,40.75078964,N,581
id0334829,2,4/15/2016 7:56,4/15/2016 8:08,1,-73.97596741,40.74398041,-73.97058868,40.75664139,N,754
id3106879,2,1/24/2016 9:59,1/24/2016 10:06,1,-73.98252869,40.61279297,-73.99317169,40.60260773,N,434
id3836712,2,3/8/2016 20:39,3/8/2016 20:51,2,-73.96421814,40.77047729,-73.9411087,40.81427383,N,698
id0180457,2,3/17/2016 22:16,3/17/2016 22:27,1,-73.98074341,40.75062943,-73.99407959,40.74890137,N,648
id3237210,1,1/20/2016 21:56,1/20/2016 22:17,1,-74.00389862,40.71315002,-73.99287415,40.69778061,N,1255
id2643287,2,5/14/2016 2:41,5/14/2016 3:05,1,-73.98879242,40.7348938,-73.95026398,40.72279358,N,1436
id0308395,2,3/25/2016 16:45,3/25/2016 17:00,1,-73.99259949,40.72386932,-73.96440887,40.71953964,N,956
id0572918,2,1/9/2016 21:21,1/9/2016 21:29,6,-73.97529602,40.74956512,-73.97462463,40.76202011,N,477
id3779894,2,6/14/2016 6:04,6/14/2016 6:12,1,-73.98078156,40.77986526,-73.98168182,40.75239182,N,428
id0178578,2,5/16/2016 19:51,5/16/2016 20:01,1,-73.98056793,40.75120163,-73.97835541,40.73085785,N,617
id1161637,2,5/3/2016 9:31,5/3/2016 9:56,1,-73.9670105,40.76676178,-73.94039154,40.84059906,N,1488
id1280024,1,5/13/2016 10:51,5/13/2016 10:59,1,-73.96937561,40.76631165,-73.95914459,40.78054047,N,475
id3619640,1,4/8/2016 9:28,4/8/2016 10:01,1,-73.86360168,40.76976776,-73.97748566,40.75919342,Y,2000
id2962654,2,5/13/2016 10:16,5/13/2016 10:32,1,-73.98222351,40.76763916,-73.95697784,40.78327179,N,933
id1280441,1,5/16/2016 14:09,5/16/2016 14:12,1,-73.9681778,40.75982666,-73.96088409,40.76823044,N,198
id1686397,1,2/8/2016 15:43,2/8/2016 16:30,1,-73.86323547,40.7700386,-74.01377106,40.70912933,N,2870
id3166896,1,4/5/2016 21:57,4/5/2016 22:00,1,-73.96022034,40.77313995,-73.94954681,40.77022934,N,225
id3295265,1,3/15/2016 8:45,3/15/2016 8:50,1,-73.94580078,40.81284332,-73.95262146,40.81106949,N,297
id1111530,2,4/5/2016 23:10,4/5/2016 23:25,1,-73.98220825,40.76924133,-73.95992279,40.78222656,N,846
id1711870,2,5/13/2016 22:08,5/13/2016 22:20,3,-73.96057892,40.76966095,-73.97702026,40.74982834,N,685
id2084456,2,4/3/2016 15:48,4/3/2016 16:03,1,-73.99214935,40.74953842,-73.9859314,40.72940063,N,887
id0067459,2,4/22/2016 11:55,4/22/2016 12:50,1,-73.94589996,40.78609085,-73.88521576,40.67994308,N,3317
id1804993,2,6/29/2016 14:44,6/29/2016 15:12,1,-73.98210907,40.77038956,-73.97775269,40.75703812,N,1671
id3397528,2,5/30/2016 4:01,5/30/2016 4:16,5,-73.99329376,40.72245026,-73.9992218,40.67325974,N,870
id3502622,2,4/17/2016 17:41,4/17/2016 17:46,2,-73.96591949,40.75846863,-73.96583557,40.75365067,N,284
id0148335,2,5/13/2016 20:09,5/13/2016 20:24,6,-73.97737885,40.73861313,-74.00195313,40.73149872,N,932
id2456838,1,1/13/2016 20:11,1/13/2016 20:11,1,-73.79344177,40.64481354,-73.79524231,40.64466858,N,7
id2293051,1,5/19/2016 7:57,5/19/2016 8:09,2,-73.98545074,40.73583984,-74.00069427,40.7479248,N,718
id0302166,2,4/27/2016 21:33,4/27/2016 21:46,3,-73.9770813,40.76447296,-73.97480011,40.75595093,N,770
id2002130,2,5/29/2016 1:11,5/29/2016 1:21,1,-73.98298645,40.76790237,-74.00236511,40.75600815,N,625
id0718143,2,4/15/2016 23:16,4/15/2016 23:29,1,-73.98671722,40.75723648,-73.9778595,40.74578857,N,785
